"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Mar 07 21:25:58 PST 2022","Mon Mar 07 21:25:58 PST 2022","41","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_s15ksfnvjq79_SETOPERATIONID","test_s15ksfnvjq79_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:00 PST 2022","Mon Mar 07 21:26:00 PST 2022","35","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_t86wpdvpeueb_SETOPERATIONID","test_t86wpdvpeueb_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:54 PST 2022","Mon Mar 07 21:25:54 PST 2022","38","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qdysjl9ftfmt_SETOPERATIONID","test_qdysjl9ftfmt_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:22 PST 2022","Mon Mar 07 23:46:22 PST 2022","30","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_s1jehh749y05_SETOPERATIONID","test_s1jehh749y05_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","40","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_ubgbs0irxaas_SETOPERATIONID","test_ubgbs0irxaas_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:22 PST 2022","Mon Mar 07 23:46:22 PST 2022","28","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_skpit9zic6d0_SETOPERATIONID","test_skpit9zic6d0_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:22 PST 2022","Mon Mar 07 23:46:22 PST 2022","50","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_skpjwgp7qnnc_SETOPERATIONID","test_skpjwgp7qnnc_SETOPERATIONID",""
"passed","Mon Mar 07 21:25:58 PST 2022","Mon Mar 07 21:25:58 PST 2022","36","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_s4xcyo8vrr5i_SETOPERATIONID","test_s4xcyo8vrr5i_SETOPERATIONID",""
"passed","Mon Mar 07 23:46:32 PST 2022","Mon Mar 07 23:46:32 PST 2022","25","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_vb3lc63wz2hv_SETOPERATIONID","test_vb3lc63wz2hv_SETOPERATIONID",""
"passed","Mon Mar 07 23:46:26 PST 2022","Mon Mar 07 23:46:27 PST 2022","316","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_t4fk4bqd0ylz_SETOPERATIONID","test_t4fk4bqd0ylz_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:16 PST 2022","Mon Mar 07 23:46:17 PST 2022","34","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1jydr3u889aht_SETOPERATIONID","test_1jydr3u889aht_SETOPERATIONID",""
"broken","Mon Mar 07 23:40:06 PST 2022","Mon Mar 07 23:41:21 PST 2022","75014","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1ieuyvcrhyq90_SETOPERATIONID","test_1ieuyvcrhyq90_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:02 PST 2022","Mon Mar 07 21:26:02 PST 2022","51","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_trwby1tvswo1_SETOPERATIONID","test_trwby1tvswo1_SETOPERATIONID",""
"passed","Mon Mar 07 21:25:59 PST 2022","Mon Mar 07 21:26:00 PST 2022","33","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_soq7adgo506r_SETOPERATIONID","test_soq7adgo506r_SETOPERATIONID",""
"passed","Mon Mar 07 21:25:59 PST 2022","Mon Mar 07 21:25:59 PST 2022","292","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_sobtp79oaqt1_SETOPERATIONID","test_sobtp79oaqt1_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:05 PST 2022","Mon Mar 07 21:26:05 PST 2022","36","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_veymig7o4d9x_SETOPERATIONID","test_veymig7o4d9x_SETOPERATIONID",""
"passed","Mon Mar 07 23:46:30 PST 2022","Mon Mar 07 23:46:30 PST 2022","60","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_tocvewqlcfnc_SETOPERATIONID","test_tocvewqlcfnc_SETOPERATIONID",""
"broken","Mon Mar 07 22:26:15 PST 2022","Mon Mar 07 22:27:30 PST 2022","75086","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1h7ftpm80rb5g_SETOPERATIONID","test_1h7ftpm80rb5g_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:49 PST 2022","Mon Mar 07 21:25:49 PST 2022","58","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1ievj4wfy1ohf_SETOPERATIONID","test_1ievj4wfy1ohf_SETOPERATIONID",""
"broken","Mon Mar 07 22:28:45 PST 2022","Mon Mar 07 22:30:00 PST 2022","75012","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1h7j6j5y5itkp_SETOPERATIONID","test_1h7j6j5y5itkp_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:30 PST 2022","Mon Mar 07 23:46:30 PST 2022","36","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_tofn9h81wils_SETOPERATIONID","test_tofn9h81wils_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:01 PST 2022","Mon Mar 07 21:26:01 PST 2022","74","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_toohoip3xzjm_SETOPERATIONID","test_toohoip3xzjm_SETOPERATIONID",""
"broken","Mon Mar 07 23:30:05 PST 2022","Mon Mar 07 23:31:20 PST 2022","75011","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1ibersotgfk2q_SETOPERATIONID","test_1ibersotgfk2q_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:51 PST 2022","Mon Mar 07 21:25:51 PST 2022","39","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jefhfyz6bos4_SETOPERATIONID","test_1jefhfyz6bos4_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:32 PST 2022","Mon Mar 07 23:46:32 PST 2022","27","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_vb9kvkzoezw6_SETOPERATIONID","test_vb9kvkzoezw6_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:03 PST 2022","Mon Mar 07 21:26:03 PST 2022","42","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_ubolxkmg7rqs_SETOPERATIONID","test_ubolxkmg7rqs_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:47 PST 2022","Mon Mar 07 21:25:47 PST 2022","37","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hr8nkk27wy0n_SETOPERATIONID","test_1hr8nkk27wy0n_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:30 PST 2022","Mon Mar 07 23:46:30 PST 2022","29","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_t8a4j0buu8fo_SETOPERATIONID","test_t8a4j0buu8fo_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:30 PST 2022","Mon Mar 07 23:46:30 PST 2022","29","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_to2amzhlafjm_SETOPERATIONID","test_to2amzhlafjm_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:57 PST 2022","Mon Mar 07 21:25:57 PST 2022","40","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_rhr4vvkqd4qc_SETOPERATIONID","test_rhr4vvkqd4qc_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:51 PST 2022","Mon Mar 07 21:25:51 PST 2022","34","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1je9wpy2awoxh_SETOPERATIONID","test_1je9wpy2awoxh_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:01 PST 2022","Mon Mar 07 21:26:02 PST 2022","142","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_trrbtgr2dg6q_SETOPERATIONID","test_trrbtgr2dg6q_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:49 PST 2022","Mon Mar 07 21:25:49 PST 2022","41","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1iexrtfuieqex_SETOPERATIONID","test_1iexrtfuieqex_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","45","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_u87w3295spiw_SETOPERATIONID","test_u87w3295spiw_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:19 PST 2022","Mon Mar 07 23:46:19 PST 2022","27","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qxl32lq80yt4_SETOPERATIONID","test_qxl32lq80yt4_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:00 PST 2022","Mon Mar 07 21:26:00 PST 2022","51","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_t4f1vnulhoon_SETOPERATIONID","test_t4f1vnulhoon_SETOPERATIONID",""
"passed","Mon Mar 07 21:25:55 PST 2022","Mon Mar 07 21:25:55 PST 2022","34","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qxlj1x6tb7so_SETOPERATIONID","test_qxlj1x6tb7so_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:58 PST 2022","Mon Mar 07 21:25:58 PST 2022","37","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_skmqn939g56g_SETOPERATIONID","test_skmqn939g56g_SETOPERATIONID",""
"broken","Mon Mar 07 23:37:35 PST 2022","Mon Mar 07 23:38:51 PST 2022","75138","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1ies920njmiqq_SETOPERATIONID","test_1ies920njmiqq_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:48 PST 2022","Mon Mar 07 21:25:48 PST 2022","39","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hux6try2g1f9_SETOPERATIONID","test_1hux6try2g1f9_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:32 PST 2022","Mon Mar 07 23:46:32 PST 2022","29","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_vb6unrzaeecx_SETOPERATIONID","test_vb6unrzaeecx_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:47 PST 2022","Mon Mar 07 21:25:47 PST 2022","70","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hruao3y0wm75_SETOPERATIONID","test_1hruao3y0wm75_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:32 PST 2022","Mon Mar 07 23:46:32 PST 2022","33","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_vbpqriluuwjd_SETOPERATIONID","test_vbpqriluuwjd_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:14 PST 2022","Mon Mar 07 23:46:14 PST 2022","38","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iuyavbucia0m_SETOPERATIONID","test_1iuyavbucia0m_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","31","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_u82wvd2jki0h_SETOPERATIONID","test_u82wvd2jki0h_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:55 PST 2022","Mon Mar 07 21:25:55 PST 2022","154","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qxljd9m5wspy_SETOPERATIONID","test_qxljd9m5wspy_SETOPERATIONID",""
"passed","Mon Mar 07 23:46:22 PST 2022","Mon Mar 07 23:46:22 PST 2022","27","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_s4xvqgaiz3vn_SETOPERATIONID","test_s4xvqgaiz3vn_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:01 PST 2022","Mon Mar 07 21:26:01 PST 2022","30","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_t8f5aq0vri29_SETOPERATIONID","test_t8f5aq0vri29_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:05 PST 2022","Mon Mar 07 21:26:05 PST 2022","34","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_vf6e9vkawfnd_SETOPERATIONID","test_vf6e9vkawfnd_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:47 PST 2022","Mon Mar 07 21:25:47 PST 2022","41","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hrs35u445naw_SETOPERATIONID","test_1hrs35u445naw_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:15 PST 2022","Mon Mar 07 23:46:15 PST 2022","30","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1ji9z1z01v3nd_SETOPERATIONID","test_1ji9z1z01v3nd_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","46","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_ursf2s69zrdu_SETOPERATIONID","test_ursf2s69zrdu_SETOPERATIONID",""
"passed","Mon Mar 07 21:25:49 PST 2022","Mon Mar 07 21:25:49 PST 2022","72","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1iuw0bnrn4jzl_SETOPERATIONID","test_1iuw0bnrn4jzl_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","31","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_rkwscvh7pir7_SETOPERATIONID","test_rkwscvh7pir7_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:47 PST 2022","Mon Mar 07 21:25:47 PST 2022","55","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hrrlmtp2ytrm_SETOPERATIONID","test_1hrrlmtp2ytrm_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:03 PST 2022","Mon Mar 07 21:26:03 PST 2022","38","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_us07owg9oa48_SETOPERATIONID","test_us07owg9oa48_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:47 PST 2022","Mon Mar 07 21:25:47 PST 2022","58","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hrs22fhs0ncl_SETOPERATIONID","test_1hrs22fhs0ncl_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:29 PST 2022","Mon Mar 07 23:46:30 PST 2022","1035","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_t87d2mhhcbas_SETOPERATIONID","test_t87d2mhhcbas_SETOPERATIONID",""
"broken","Mon Mar 07 23:15:04 PST 2022","Mon Mar 07 23:16:19 PST 2022","75013","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hv5hr2f1zhwi_SETOPERATIONID","test_1hv5hr2f1zhwi_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:04 PST 2022","Mon Mar 07 21:26:04 PST 2022","43","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_vbhengrrxzcp_SETOPERATIONID","test_vbhengrrxzcp_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:14 PST 2022","Mon Mar 07 23:46:14 PST 2022","40","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iuy9pgegmmp0_SETOPERATIONID","test_1iuy9pgegmmp0_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:01 PST 2022","Mon Mar 07 21:26:01 PST 2022","27","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_toig4jerl5pt_SETOPERATIONID","test_toig4jerl5pt_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:04 PST 2022","Mon Mar 07 21:26:04 PST 2022","33","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_uve5s4c9rsc5_SETOPERATIONID","test_uve5s4c9rsc5_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:46 PST 2022","Mon Mar 07 21:25:46 PST 2022","86","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hr5vf0k602sz_SETOPERATIONID","test_1hr5vf0k602sz_SETOPERATIONID",""
"passed","Mon Mar 07 21:25:59 PST 2022","Mon Mar 07 21:25:59 PST 2022","29","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_sl6o3nbfj0op_SETOPERATIONID","test_sl6o3nbfj0op_SETOPERATIONID",""
"broken","Mon Mar 07 23:33:50 PST 2022","Mon Mar 07 23:35:05 PST 2022","75009","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1ibkb9q5djuic_SETOPERATIONID","test_1ibkb9q5djuic_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:49 PST 2022","Mon Mar 07 21:25:49 PST 2022","43","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1ien71kxl0j07_SETOPERATIONID","test_1ien71kxl0j07_SETOPERATIONID",""
"broken","Mon Mar 07 23:43:51 PST 2022","Mon Mar 07 23:45:06 PST 2022","75014","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iukwtz11pzy0_SETOPERATIONID","test_1iukwtz11pzy0_SETOPERATIONID",""
"broken","Mon Mar 07 22:38:46 PST 2022","Mon Mar 07 22:40:01 PST 2022","75020","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1h7x1bogoytkh_SETOPERATIONID","test_1h7x1bogoytkh_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:50 PST 2022","Mon Mar 07 21:25:50 PST 2022","46","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1iykisdlqrhpd_SETOPERATIONID","test_1iykisdlqrhpd_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:47 PST 2022","Mon Mar 07 21:25:47 PST 2022","43","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hrs35ps6jgvn_SETOPERATIONID","test_1hrs35ps6jgvn_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:05 PST 2022","Mon Mar 07 21:26:05 PST 2022","54","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_vbpqd99xuzp3_SETOPERATIONID","test_vbpqd99xuzp3_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:56 PST 2022","Mon Mar 07 21:25:56 PST 2022","35","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_rhit69azc8xg_SETOPERATIONID","test_rhit69azc8xg_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:04 PST 2022","Mon Mar 07 21:26:04 PST 2022","81","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_uv950d23bko6_SETOPERATIONID","test_uv950d23bko6_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:58 PST 2022","Mon Mar 07 21:25:59 PST 2022","59","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_skv2r2pacp5y_SETOPERATIONID","test_skv2r2pacp5y_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","27","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_uveohc2hu3i0_SETOPERATIONID","test_uveohc2hu3i0_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:19 PST 2022","Mon Mar 07 23:46:19 PST 2022","70","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qxw2nrhwkzmp_SETOPERATIONID","test_qxw2nrhwkzmp_SETOPERATIONID",""
"passed","Mon Mar 07 23:46:16 PST 2022","Mon Mar 07 23:46:16 PST 2022","35","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1jyb1a3zyqb7d_SETOPERATIONID","test_1jyb1a3zyqb7d_SETOPERATIONID",""
"broken","Mon Mar 07 23:00:03 PST 2022","Mon Mar 07 23:01:18 PST 2022","75006","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hraxszzszcxi_SETOPERATIONID","test_1hraxszzszcxi_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:49 PST 2022","Mon Mar 07 21:25:50 PST 2022","253","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1iv4av0qahliv_SETOPERATIONID","test_1iv4av0qahliv_SETOPERATIONID",""
"passed","Mon Mar 07 21:26:01 PST 2022","Mon Mar 07 21:26:01 PST 2022","31","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_t8f81b7buyxx_SETOPERATIONID","test_t8f81b7buyxx_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:48 PST 2022","Mon Mar 07 21:25:48 PST 2022","65","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1ib8p35zasokk_SETOPERATIONID","test_1ib8p35zasokk_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:50 PST 2022","Mon Mar 07 21:25:50 PST 2022","168","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1iv9dz4yytjqp_SETOPERATIONID","test_1iv9dz4yytjqp_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:24 PST 2022","Mon Mar 07 23:46:25 PST 2022","495","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_sondxzr2o7ch_SETOPERATIONID","test_sondxzr2o7ch_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:14 PST 2022","Mon Mar 07 23:46:14 PST 2022","34","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iv72n0j04lkp_SETOPERATIONID","test_1iv72n0j04lkp_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:48 PST 2022","Mon Mar 07 21:25:48 PST 2022","78","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1iavexkw2s9k2_SETOPERATIONID","test_1iavexkw2s9k2_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:32 PST 2022","Mon Mar 07 23:46:32 PST 2022","36","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_vbszohdhe7oh_SETOPERATIONID","test_vbszohdhe7oh_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","39","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_s1dw42q5d1kh_SETOPERATIONID","test_s1dw42q5d1kh_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:02 PST 2022","Mon Mar 07 21:26:02 PST 2022","36","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_u7okdvfd8rja_SETOPERATIONID","test_u7okdvfd8rja_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","25","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_urumlclxfga8_SETOPERATIONID","test_urumlclxfga8_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:01 PST 2022","Mon Mar 07 21:26:01 PST 2022","27","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_tnzigunimvdx_SETOPERATIONID","test_tnzigunimvdx_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:22 PST 2022","Mon Mar 07 23:46:22 PST 2022","30","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_s4v3w04q61pu_SETOPERATIONID","test_s4v3w04q61pu_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:59 PST 2022","Mon Mar 07 21:25:59 PST 2022","42","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_somwexolxt89_SETOPERATIONID","test_somwexolxt89_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:05 PST 2022","Mon Mar 07 21:26:05 PST 2022","61","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_vbpof9mlgjeg_SETOPERATIONID","test_vbpof9mlgjeg_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","31","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_u803url5og8p_SETOPERATIONID","test_u803url5og8p_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:14 PST 2022","Mon Mar 07 23:46:14 PST 2022","57","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iv6k920p7fw1_SETOPERATIONID","test_1iv6k920p7fw1_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:22 PST 2022","36","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_s1h5t04uom5u_SETOPERATIONID","test_s1h5t04uom5u_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:05 PST 2022","Mon Mar 07 21:26:05 PST 2022","31","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_vbng4x8573hg_SETOPERATIONID","test_vbng4x8573hg_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:54 PST 2022","Mon Mar 07 21:25:54 PST 2022","60","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qefgo8dlqwrm_SETOPERATIONID","test_qefgo8dlqwrm_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","29","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_s18eigmq21cy_SETOPERATIONID","test_s18eigmq21cy_SETOPERATIONID",""
